City,State,Total Hospital Beds,Available Hospital Beds,"Potentially Available Hospital Beds	"
Akron,OH,1358.00 ,518.00 ,938.00 
Alameda County,CA,2695.00 ,665.00 ,1680.00 
Albany,GA,704.00 ,221.00 ,462.00 
Albany,NY,4804.00 ,1579.00 ,3191.00 
Albuquerque,NM,2908.00 ,1102.00 ,2005.00 
Alexandria,LA,917.00 ,402.00 ,660.00 
Allentown,PA,3267.00 ,1267.00 ,2267.00 
Altoona,PA,555.00 ,234.00 ,394.00 
Amarillo,TX,1236.00 ,678.00 ,957.00 
Anchorage,AK,1583.00 ,533.00 ,1058.00 
Ann Arbor,MI,3014.00 ,876.00 ,1945.00 
Appleton,WI,448.00 ,222.00 ,335.00 
Arlington,VA,3116.00 ,995.00 ,2055.00 
Asheville,NC,1541.00 ,556.00 ,1048.00 
Atlanta,GA,12780.00 ,3338.00 ,8059.00 
Augusta,GA,2194.00 ,831.00 ,1512.00 
Aurora,IL,527.00 ,286.00 ,406.00 
Austin,TX,2775.00 ,1003.00 ,1889.00 
Bakersfield,CA,2429.00 ,692.00 ,1561.00 
Baltimore,MD,6931.00 ,1887.00 ,4409.00 
Bangor,ME,1094.00 ,400.00 ,747.00 
Baton Rouge,LA,2898.00 ,1159.00 ,2028.00 
Beaumont,TX,908.00 ,421.00 ,665.00 
Bend,OR,415.00 ,182.00 ,298.00 
Billings,MT,2432.00 ,931.00 ,1681.00 
Binghamton,NY,1005.00 ,365.00 ,685.00 
Birmingham,AL,7297.00 ,2756.00 ,5027.00 
Bismarck,ND,970.00 ,422.00 ,696.00 
Bloomington,IL,394.00 ,201.00 ,298.00 
Blue Island,IL,2053.00 ,583.00 ,1318.00 
Boise,ID,1773.00 ,848.00 ,1310.00 
Boston,MA,10239.00 ,2548.00 ,6393.00 
Boulder,CO,640.00 ,297.00 ,468.00 
Bradenton,FL,822.00 ,342.00 ,582.00 
Bridgeport,CT,1354.00 ,370.00 ,862.00 
Bronx,NY,4012.00 ,807.00 ,2410.00 
Bryan,TX,579.00 ,317.00 ,448.00 
Buffalo,NY,4713.00 ,1228.00 ,2971.00 
Burlington,VT,1743.00 ,587.00 ,1165.00 
Camden,NJ,6527.00 ,2294.00 ,4410.00 
Canton,OH,1441.00 ,706.00 ,1073.00 
Cape Girardeau,MO,859.00 ,398.00 ,629.00 
Casper,WY,633.00 ,378.00 ,505.00 
Cedar Rapids,IA,799.00 ,364.00 ,581.00 
Charleston,SC,3013.00 ,975.00 ,1994.00 
Charleston,WV,2620.00 ,1167.00 ,1894.00 
Charlotte,NC,4873.00 ,1465.00 ,3169.00 
Charlottesville,VA,1326.00 ,433.00 ,879.00 
Chattanooga,TN,1928.00 ,651.00 ,1290.00 
Chicago,IL,7764.00 ,3161.00 ,5462.00 
Chico,CA,537.00 ,153.00 ,345.00 
Cincinnati,OH,3808.00 ,1537.00 ,2673.00 
Clearwater,FL,1571.00 ,719.00 ,1145.00 
Cleveland,OH,7233.00 ,2631.00 ,4932.00 
Colorado Springs,CO,1295.00 ,555.00 ,925.00 
Columbia,MO,1883.00 ,901.00 ,1392.00 
Columbia,SC,3026.00 ,1053.00 ,2040.00 
Columbus,GA,1105.00 ,547.00 ,826.00 
Columbus,OH,6449.00 ,2792.00 ,4620.00 
Contra Costa County,CA,1727.00 ,675.00 ,1201.00 
Corpus Christi,TX,1135.00 ,357.00 ,746.00 
Covington,KY,828.00 ,280.00 ,554.00 
Dallas,TX,10585.00 ,3679.00 ,7132.00 
Danville,PA,1664.00 ,510.00 ,1087.00 
Davenport,IA,1614.00 ,699.00 ,1157.00 
Dayton,OH,2070.00 ,749.00 ,1410.00 
Dearborn,MI,1439.00 ,462.00 ,951.00 
Denver,CO,5593.00 ,2269.00 ,3931.00 
Des Moines,IA,2760.00 ,1193.00 ,1977.00 
Detroit,MI,4123.00 ,1333.00 ,2728.00 
Dothan,AL,1335.00 ,504.00 ,919.00 
Dubuque,IA,518.00 ,228.00 ,373.00 
Duluth,MN,1319.00 ,508.00 ,914.00 
Durham,NC,4505.00 ,1125.00 ,2815.00 
East Long Island,NY,9897.00 ,1230.00 ,5564.00 
El Paso,TX,2086.00 ,753.00 ,1420.00 
Elgin,IL,1239.00 ,475.00 ,857.00 
Elmira,NY,1036.00 ,361.00 ,699.00 
Elyria,OH,453.00 ,214.00 ,333.00 
Erie,PA,1904.00 ,706.00 ,1305.00 
Eugene,OR,1208.00 ,416.00 ,812.00 
Evanston,IL,2032.00 ,666.00 ,1349.00 
Evansville,IN,2154.00 ,1050.00 ,1602.00 
Everett,WA,951.00 ,319.00 ,635.00 
Fargo/Moorhead MN,ND,1872.00 ,734.00 ,1303.00 
Flint,MI,1375.00 ,458.00 ,916.00 
Florence,SC,1248.00 ,481.00 ,865.00 
Fort Collins,CO,704.00 ,341.00 ,523.00 
Fort Lauderdale,FL,7323.00 ,2753.00 ,5038.00 
Fort Myers,FL,3115.00 ,1089.00 ,2102.00 
Fort Smith,AR,931.00 ,487.00 ,709.00 
Fort Wayne,IN,2442.00 ,1038.00 ,1740.00 
Fort Worth,TX,4200.00 ,1400.00 ,2800.00 
Fresno,CA,1935.00 ,547.00 ,1241.00 
Gainesville,FL,1834.00 ,469.00 ,1152.00 
Gary,IN,1434.00 ,638.00 ,1036.00 
Grand Forks,ND,952.00 ,374.00 ,663.00 
Grand Junction,CO,696.00 ,321.00 ,509.00 
Grand Rapids,MI,2440.00 ,957.00 ,1699.00 
Great Falls,MT,937.00 ,367.00 ,652.00 
Greeley,CO,792.00 ,396.00 ,594.00 
Green Bay,WI,990.00 ,498.00 ,744.00 
Greensboro,NC,1224.00 ,362.00 ,793.00 
Greenville,NC,1977.00 ,631.00 ,1304.00 
Greenville,SC,2217.00 ,798.00 ,1507.00 
Gulfport,MS,609.00 ,287.00 ,448.00 
Hackensack,NJ,3819.00 ,1057.00 ,2438.00 
Harlingen,TX,1145.00 ,536.00 ,840.00 
Harrisburg,PA,2426.00 ,929.00 ,1677.00 
Hartford,CT,2855.00 ,751.00 ,1803.00 
Hattiesburg,MS,1546.00 ,504.00 ,1025.00 
Hickory,NC,603.00 ,253.00 ,428.00 
Hinsdale,IL,1041.00 ,402.00 ,721.00 
Honolulu,HI,2623.00 ,795.00 ,1709.00 
Houma,LA,707.00 ,399.00 ,553.00 
Houston,TX,14062.00 ,5130.00 ,9596.00 
Hudson,FL,1188.00 ,329.00 ,758.00 
Huntington,WV,1561.00 ,382.00 ,971.00 
Huntsville,AL,1804.00 ,569.00 ,1187.00 
Idaho Falls,ID,492.00 ,269.00 ,381.00 
Indianapolis,IN,7441.00 ,3350.00 ,5396.00 
Iowa City,IA,1414.00 ,538.00 ,976.00 
Jackson,MS,4425.00 ,1964.00 ,3194.00 
Jackson,TN,1063.00 ,423.00 ,743.00 
Jacksonville,FL,4947.00 ,1625.00 ,3286.00 
Johnson City,TN,956.00 ,342.00 ,649.00 
Johnstown,PA,741.00 ,426.00 ,584.00 
Joliet,IL,1376.00 ,662.00 ,1019.00 
Jonesboro,AR,975.00 ,403.00 ,689.00 
Joplin,MO,1045.00 ,507.00 ,776.00 
Kalamazoo,MI,1462.00 ,681.00 ,1072.00 
Kansas City,MO,6736.00 ,2646.00 ,4691.00 
Kettering,OH,923.00 ,412.00 ,667.00 
Kingsport,TN,1485.00 ,668.00 ,1077.00 
Knoxville,TN,3193.00 ,1198.00 ,2195.00 
La Crosse,WI,650.00 ,286.00 ,468.00 
Lafayette,IN,457.00 ,193.00 ,325.00 
Lafayette,LA,1716.00 ,700.00 ,1208.00 
Lake Charles,LA,830.00 ,424.00 ,627.00 
Lakeland,FL,1046.00 ,382.00 ,714.00 
Lancaster,PA,1081.00 ,468.00 ,774.00 
Lansing,MI,1444.00 ,632.00 ,1038.00 
Las Vegas,NV,4165.00 ,1088.00 ,2626.00 
Lawton,OK,733.00 ,346.00 ,539.00 
Lebanon,NH,939.00 ,333.00 ,636.00 
Lexington,KY,5045.00 ,2073.00 ,3559.00 
Lincoln,NE,2047.00 ,1016.00 ,1532.00 
Little Rock,AR,4854.00 ,2174.00 ,3514.00 
Longview,TX,224.00 ,98.00 ,161.00 
Los Angeles,CA,19492.00 ,6594.00 ,13043.00 
Louisville,KY,4162.00 ,1700.00 ,2931.00 
Lubbock,TX,1811.00 ,922.00 ,1367.00 
Lynchburg,VA,1174.00 ,309.00 ,741.00 
Macon,GA,2295.00 ,865.00 ,1580.00 
Madison,WI,2443.00 ,838.00 ,1640.00 
Manchester,NH,1603.00 ,582.00 ,1092.00 
Manhattan,NY,14834.00 ,3059.00 ,8946.00 
Marquette,MI,601.00 ,276.00 ,438.00 
Marshfield,WI,706.00 ,281.00 ,494.00 
Mason City,IA,470.00 ,239.00 ,354.00 
McAllen,TX,1938.00 ,849.00 ,1394.00 
Medford,OR,855.00 ,369.00 ,612.00 
Melrose Park,IL,2902.00 ,1122.00 ,2012.00 
Memphis,TN,5054.00 ,2045.00 ,3549.00 
Meridian,MS,1117.00 ,445.00 ,781.00 
Mesa,AZ,2091.00 ,648.00 ,1370.00 
Metairie,LA,857.00 ,406.00 ,631.00 
Miami,FL,9139.00 ,2952.00 ,6045.00 
Milwaukee,WI,5263.00 ,2207.00 ,3735.00 
Minneapolis,MN,6954.00 ,2458.00 ,4706.00 
Minot,ND,916.00 ,384.00 ,650.00 
Missoula,MT,1002.00 ,455.00 ,729.00 
Mobile,AL,2066.00 ,695.00 ,1380.00 
Modesto,CA,1478.00 ,467.00 ,972.00 
Monroe,LA,1064.00 ,561.00 ,813.00 
Montgomery,AL,1225.00 ,461.00 ,843.00 
Morgantown,WV,1555.00 ,499.00 ,1027.00 
Morristown,NJ,1862.00 ,589.00 ,1226.00 
Muncie,IN,377.00 ,129.00 ,253.00 
Munster,IN,1500.00 ,642.00 ,1071.00 
Muskegon,MI,501.00 ,253.00 ,377.00 
Napa,CA,456.00 ,152.00 ,304.00 
Nashville,TN,7810.00 ,2987.00 ,5398.00 
Neenah,WI,447.00 ,262.00 ,355.00 
New Brunswick,NJ,2177.00 ,616.00 ,1397.00 
New Haven,CT,2825.00 ,610.00 ,1717.00 
New Orleans,LA,2491.00 ,869.00 ,1680.00 
Newark,NJ,3636.00 ,1033.00 ,2334.00 
Newport News,VA,905.00 ,251.00 ,578.00 
Norfolk,VA,2543.00 ,782.00 ,1663.00 
Ocala,FL,902.00 ,289.00 ,596.00 
Odessa,TX,1014.00 ,543.00 ,779.00 
Ogden,UT,750.00 ,371.00 ,561.00 
Oklahoma City,OK,5541.00 ,2447.00 ,3994.00 
Olympia,WA,558.00 ,173.00 ,365.00 
Omaha,NE,4017.00 ,1742.00 ,2879.00 
Orange County,CA,5813.00 ,2236.00 ,4024.00 
Orlando,FL,10004.00 ,3292.00 ,6648.00 
Ormond Beach,FL,872.00 ,359.00 ,616.00 
Owensboro,KY,390.00 ,175.00 ,282.00 
Oxford,MS,835.00 ,344.00 ,589.00 
Paducah,KY,1490.00 ,779.00 ,1134.00 
Palm Springs/Rancho Mira,CA,974.00 ,404.00 ,689.00 
Paterson,NJ,1164.00 ,527.00 ,845.00 
Pensacola,FL,2001.00 ,755.00 ,1378.00 
Peoria,IL,1725.00 ,643.00 ,1184.00 
Petoskey,MI,476.00 ,178.00 ,327.00 
Philadelphia,PA,10697.00 ,3634.00 ,7165.00 
Phoenix,AZ,6977.00 ,2567.00 ,4772.00 
Pittsburgh,PA,8133.00 ,2738.00 ,5436.00 
Pontiac,MI,911.00 ,321.00 ,616.00 
Portland,ME,2524.00 ,710.00 ,1617.00 
Portland,OR,4684.00 ,1737.00 ,3211.00 
Providence,RI,2249.00 ,690.00 ,1470.00 
Provo,UT,941.00 ,387.00 ,664.00 
Pueblo,CO,615.00 ,238.00 ,426.00 
Raleigh,NC,3560.00 ,1124.00 ,2342.00 
Rapid City,SD,878.00 ,343.00 ,610.00 
Reading,PA,1329.00 ,559.00 ,944.00 
Redding,CA,786.00 ,284.00 ,535.00 
Reno,NV,1886.00 ,660.00 ,1273.00 
Richmond,VA,4478.00 ,1488.00 ,2983.00 
Ridgewood,NJ,814.00 ,275.00 ,544.00 
